WorkStationID;WorkStationName;DistrictDesc;ProvinceDesc;MFL Code;DHIS2 UID;Hims code;Name;Province;District;Constituency;Ward;Zone;Location;Type;Ownership;Ownership type;Operational status;Mobility status;Accesibility;Catchment population head count;Catchment population cso;Number of households;Latitude;Longitude
375;MULUMBI RURAL HEALTH CENTRE;MILENGE;LUAPULA;3314;;40070009;MULUMBI RURAL HEALTH CENTER;LUAPULA;MILENGE;Milenge;Mulumbi;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;5754;5440;1064;-11,55589;29,16306
376;LWELA RURAL HEALTH CENTRE;MILENGE;LUAPULA;3312;;40070006;LWELA RURAL HEALTH CENTER;LUAPULA;MILENGE;Milenge;Kapalala;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;6000;5674;1287;-11,4358;29,1175
376;LWELA RURAL HEALTH CENTRE;MILENGE;LUAPULA;3319;;40070004;KAPALALA RURAL HEALTH CENTER;LUAPULA;MILENGE;Milenge;Kapalala;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;4614;4387;881;-12,38553961;29,43674531
376;LWELA RURAL HEALTH CENTRE;MILENGE;LUAPULA;3324;;40070008;EAST 7 RURAL HEALTH CENTER;LUAPULA;MILENGE;Milenge;Mikula;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;9524;9008;1412;-12,41611;29,48556
377;KABANGE RURAL HEALTH CENTRE;MILENGE;LUAPULA;3306;;40070003;KABANGE RURAL HEALTH CENTER;LUAPULA;MILENGE;Milenge;Matontola;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;3239;3042;532;-11,44169;28,99806
379;CHIPARAMBA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2012;bcCi3ZJv4MG;30020003;CHAMPHANDE RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,8719;32,5245
379;CHIPARAMBA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2042;itXU6IHgwhT;30020018;CHIPUNGO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,7569;32,4856
379;CHIPARAMBA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2018;CCYRw0hfh27;30020006;CHIKANDO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,8386;32,4592
381;MUFWAYA RURAL HEALTH CENTRE;KAWAMBWA;LUAPULA;2919;;40040021;MUSHOTA RURAL HEALTH CENTER;LUAPULA;KAWAMBWA;Pambashe;Ilombe;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;9243;7020;1541;-9,815693;29,390685
381;MUFWAYA RURAL HEALTH CENTRE;KAWAMBWA;LUAPULA;2901;;40040023;MUYEMBE RURAL HEALTH CENTER;LUAPULA;KAWAMBWA;Kawambwa;Iyanga;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;3212;2302;535;-9,992027;29,117268
381;MUFWAYA RURAL HEALTH CENTRE;KAWAMBWA;LUAPULA;2921;;40040020;MUNKANTA RURAL HEALTH CENTER;LUAPULA;KAWAMBWA;Kawambwa;Kawambwa;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;12239;10380;2040;-9,804861;29,051037
381;MUFWAYA RURAL HEALTH CENTRE;KAWAMBWA;LUAPULA;2931;;40040001;CHAMA RURAL HEALTH CENTER;LUAPULA;KAWAMBWA;Pambashe;Mulunda;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;6977;6409;1163;-9,77658;29,424575
381;MUFWAYA RURAL HEALTH CENTRE;KAWAMBWA;LUAPULA;2949;;40040019;MUFWAYA RURAL HEALTH CENTER;LUAPULA;KAWAMBWA;Kawambwa;Senga;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;7569;5236;1262;-9,636744;29,043265
382;SOKONTWE RURAL HEALTH CENTRE;MILENGE;LUAPULA;3322;;40070010;SOKONTWE RURAL HEALTH CENTER;LUAPULA;MILENGE;Milenge;Sokontwe;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;3447;3276;773;-12,30639;29,45111
383;KWENJE RURAL HEALTH CENTRE;CHIPATA;EASTERN;2065;GK7jZ2N31fJ;3002-00500-;MAGWERO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Dilika;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,6554;32,7752
383;KWENJE RURAL HEALTH CENTRE;CHIPATA;EASTERN;2073;mXXoc9XL1Ht;3002-00610-;MSEKERA RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Masupe;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,64;32,5582
383;KWENJE RURAL HEALTH CENTRE;CHIPATA;EASTERN;2060;BMug5gzJGGQ;3002-00680-;NAMSECHE RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Kanjala;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,6726;32,6416
383;KWENJE RURAL HEALTH CENTRE;CHIPATA;EASTERN;2018;CCYRw0hfh27;30020006;CHIKANDO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,8386;32,4592
383;KWENJE RURAL HEALTH CENTRE;CHIPATA;EASTERN;2041;zSFYmSeXpf5;3002-00730-;ST BENEDICT RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Makangila;;Rural;Health Centre;Private;Public;Functional;Fixed;Open;;;;-13,7588;32,6044
384;MAPUNGU HEALTH POST;SENANGA;WESTERN;1253;VQOIBL4WCKQ;90120014;NGUNDI HEALTH POST;WESTERN;SENANGA;Senanga;Naluywa;;Rural;Health Post;MOH;Public;Functional;Fixed;Open;5532;3953;;-16,0313;23,454
384;MAPUNGU HEALTH POST;SENANGA;WESTERN;4559;;90120021;MBUYU HEALTH POST;WESTERN;SENANGA;Senanga;Silwizi;;Rural;Health Post;MOH;Public;Functional;Fixed;Open;2048;2455;484;-16,3928;23,3655
386;CHIWOKO RURAL HEALTH CENTRE;CHIPATA;EASTERN;2065;GK7jZ2N31fJ;3002-00500-;MAGWERO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Dilika;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,6554;32,7752
386;CHIWOKO RURAL HEALTH CENTRE;CHIPATA;EASTERN;2042;itXU6IHgwhT;30020018;CHIPUNGO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,7569;32,4856
386;CHIWOKO RURAL HEALTH CENTRE;CHIPATA;EASTERN;2018;CCYRw0hfh27;30020006;CHIKANDO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,8386;32,4592
386;CHIWOKO RURAL HEALTH CENTRE;CHIPATA;EASTERN;2057;GFJ77yJWiNj;3002-00480-;MADZIMOYO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Kanjala;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,6931;32,5014
387;MTENDERE MISSION HOSPITAL;CHIRUNDU;SOUTHERN;1361;XqKkJUutg8T;50020012;MTENDERE MISSION HOSPITAL;SOUTHERN;CHIRUNDU;Chirundu;Chirundu;;Urban; 2nd Level Hospital;MOH;Public;Functional;Fixed;Open;;;;-16,022035;28,824525
387;MTENDERE MISSION HOSPITAL;CHIRUNDU;SOUTHERN;1362;;50020013;MTENDERE MISSION HAHC;SOUTHERN;CHIRUNDU;Chirundu;Chirundu;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;18672;18672;3431;-16,022035;28,824525
390;MAKUNGWA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2065;GK7jZ2N31fJ;3002-00500-;MAGWERO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Dilika;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,6554;32,7752
390;MAKUNGWA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2073;mXXoc9XL1Ht;3002-00610-;MSEKERA RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Masupe;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,64;32,5582
390;MAKUNGWA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2042;itXU6IHgwhT;30020018;CHIPUNGO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,7569;32,4856
390;MAKUNGWA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2053;apD3EBl4p2p;3002-00390-;KATANDALA RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Nsingo;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,7099;32,7669
391;LUNGO MUKUTA RURAL HEALTH CENTRE;MILENGE;LUAPULA;3307;;40070005;LUNGO MUKUTA RURAL HEALTH CENTER;LUAPULA;MILENGE;Milenge;Mumbotuta;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;3535;3334;597;-11,50194;29,07797
392;MUZEYI RURAL HEALTH CENTRE;CHIPATA;EASTERN;2065;GK7jZ2N31fJ;3002-00500-;MAGWERO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Dilika;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,6554;32,7752
392;MUZEYI RURAL HEALTH CENTRE;CHIPATA;EASTERN;2073;mXXoc9XL1Ht;3002-00610-;MSEKERA RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Masupe;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,64;32,5582
392;MUZEYI RURAL HEALTH CENTRE;CHIPATA;EASTERN;2060;BMug5gzJGGQ;3002-00680-;NAMSECHE RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Kanjala;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,6726;32,6416
392;MUZEYI RURAL HEALTH CENTRE;CHIPATA;EASTERN;2057;GFJ77yJWiNj;3002-00480-;MADZIMOYO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Kanjala;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,6931;32,5014
394;KAPALALA RURAL HEALTH CENTRE;MILENGE;LUAPULA;3312;;40070006;LWELA RURAL HEALTH CENTER;LUAPULA;MILENGE;Milenge;Kapalala;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;6000;5674;1287;-11,4358;29,1175
394;KAPALALA RURAL HEALTH CENTRE;MILENGE;LUAPULA;3319;;40070004;KAPALALA RURAL HEALTH CENTER;LUAPULA;MILENGE;Milenge;Kapalala;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;4614;4387;881;-12,38553961;29,43674531
395;NYANJE MISSION HOSPITAL;SINDA;EASTERN;1867;aGU1T72XCQa;300800029;NYANJE MISSION HOSPITAL;EASTERN;SINDA;Sinda;Ching'ombe;;Rural;1st Level Hospital;Faith Based ;Public;Functional;Fixed;Open;;;;-14,380532;31,796719
396;KATANDALA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2053;apD3EBl4p2p;3002-00390-;KATANDALA RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Nsingo;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,7099;32,7669
396;KATANDALA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2012;bcCi3ZJv4MG;30020003;CHAMPHANDE RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,8719;32,5245
396;KATANDALA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2018;CCYRw0hfh27;30020006;CHIKANDO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,8386;32,4592
398;MSEKERA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2073;mXXoc9XL1Ht;3002-00610-;MSEKERA RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Masupe;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,64;32,5582
398;MSEKERA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2065;GK7jZ2N31fJ;3002-00500-;MAGWERO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Dilika;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,6554;32,7752
398;MSEKERA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2060;BMug5gzJGGQ;3002-00680-;NAMSECHE RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Kanjala;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,6726;32,6416
398;MSEKERA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2015;pQ8SluoUMXP;30020029;JERUSALEM RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Khova;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,85;32,6074
399;CHIPUNKA RURAL HEALTH CENTRE;MWANSABOMBWE;LUAPULA;3295;ciX9s898HuO;40080001;CHIPUNKA RURAL HEALTH CENTRE   ;LUAPULA;MWANSABOMBWE;Mwansabombwe;Mununshi;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;6697;4731;1375;-10,018891;28,703606
399;CHIPUNKA RURAL HEALTH CENTRE;MWANSABOMBWE;LUAPULA;3302;kz6HFCbT0nE;40080006;MUKAMBA RURAL HEALTH CENTRE;LUAPULA;MWANSABOMBWE;Mwansabombwe;Kayo;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;9078;5630;1379;-9,74861;28,766308
400;MUNUKWA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2065;GK7jZ2N31fJ;3002-00500-;MAGWERO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Dilika;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,6554;32,7752
400;MUNUKWA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2073;mXXoc9XL1Ht;3002-00610-;MSEKERA RURAL HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Masupe;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,64;32,5582
400;MUNUKWA RURAL HEALTH CENTRE;CHIPATA;EASTERN;2089;;3002-00450-;LUNKHWAKWA URBAN HEALTH CENTRE;EASTERN;CHIPATA;Chipata Central;Msanga;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,592;32,6172
401;SALANGA RURAL HEALTH CENTRE;MWANSABOMBWE;LUAPULA;3296;UXumW6MXeSy;40080007;SALANGA RURAL HEALTH CENTRE;LUAPULA;MWANSABOMBWE;Mwansabombwe;Salanga;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;15495;8827;2676;-9,96227;28,73066
401;SALANGA RURAL HEALTH CENTRE;MWANSABOMBWE;LUAPULA;3302;kz6HFCbT0nE;40080006;MUKAMBA RURAL HEALTH CENTRE;LUAPULA;MWANSABOMBWE;Mwansabombwe;Kayo;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;9078;5630;1379;-9,74861;28,766308
402;CHIKANDO RURAL HEALTH CENTRE;CHIPATA;EASTERN;2018;CCYRw0hfh27;30020006;CHIKANDO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,8386;32,4592
402;CHIKANDO RURAL HEALTH CENTRE;CHIPATA;EASTERN;2012;bcCi3ZJv4MG;30020003;CHAMPHANDE RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,8719;32,5245
402;CHIKANDO RURAL HEALTH CENTRE;CHIPATA;EASTERN;2042;itXU6IHgwhT;30020018;CHIPUNGO RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Chikando;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,7569;32,4856
402;CHIKANDO RURAL HEALTH CENTRE;CHIPATA;EASTERN;2053;apD3EBl4p2p;3002-00390-;KATANDALA RURAL HEALTH CENTRE;EASTERN;CHIPATA;Luangeni;Nsingo;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-13,7099;32,7669
403;CHILENJE URBUN HEALTH CENTRE;LUSAKA;LUSAKA;3265;e3vlJ4RcVHY;50060030;CHAINDA URBAN HEALTH CENTRE ;LUSAKA;LUSAKA;Munali;Chainda;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;78285;63391;15531;-15,386588;28,405251
404;KAZEMBE ZONAL HEALTH CENTRE;MWANSABOMBWE;LUAPULA;3300;;40080002;KAZEMBE RURAL HEALTH CENTRE;LUAPULA;MWANSABOMBWE;Mwansabombwe;Mwansabombwe;;Rural;Health Centre;MOH;Public;Functional;Fixed;Open;26916;23191;5366;-9,81998;28,761424
411;PEARLIWHYTE DENTAL SOLUTIONS;LUSAKA;LUSAKA;4306;vWSvGKE0JAk;50060226;PEARLIWHYTE DENTAL SOLUTIONS ;LUSAKA;LUSAKA;Lusaka Central;Independence;;Urban;General clinic;Private;Private;Functional;Fixed;Open;;;;-15,4166289;28,3083213
418;ZUBEDA CLINIC;KAFUE;LUSAKA;3662;tour3dWaWFA;50040030;ZUBEDA CLINIC;LUSAKA;KAFUE;Kafue;Kafue;;Urban;Diagnostic centre;Private;Private;Functional;Fixed;Open;;;;-15,7726;28,18208
421;TINA MEDICAL CENTRE;KITWE;COPPERBELT;2403;VDe0tKN8vf5;20040096;TINNA MEDICAL CENTRE;COPPERBELT;KITWE;Nkana;Buchi;;Urban;Health Centre;Private;Private;Functional;Fixed;Open;;;;-12,79542;28,20821
425;ST JOHN`S MEDICAL CENTRE;LUSAKA;LUSAKA;1509;;50060265;ST JOHNS MEDICAL CENTRE;LUSAKA;LUSAKA;Lusaka Central;Independence;;Urban;Health Centre;Private;Private;Functional;Fixed;Open;;;;-15,4304;28,25431
428;MUMS CARE HOSPITAL;LUSAKA;LUSAKA;4225;hoSxAo5iWzK;50060324;MULTI CARE HOSPITAL;LUSAKA;LUSAKA;Kabwata;Kabwata;;Urban;1st Level Hospital;Private;Private;Functional;Fixed;Open;;;;-15,4436461;28,315525
428;MUMS CARE HOSPITAL;LUSAKA;LUSAKA;3109;;50060200;MUM'S CARE HOSPITAL - HQ;LUSAKA;LUSAKA;Munali;Munali;;Urban;1st Level Hospital;Private;Private;Functional;Fixed;Open;;;;-15,441212;28,294821
428;MUMS CARE HOSPITAL;LUSAKA;LUSAKA;4484;;50060368;MAXCARE HOSPITAL;LUSAKA;LUSAKA;Lusaka Central;Kabulonga;;Urban;1st Level Hospital;Private;Public;Functional;Fixed;Open;;;;-15,45348764;28,34368576
435;RENAI HEALTH CENTRE;LUSAKA;LUSAKA;4343;;50060246;RENAISENSE HEALTH CENTRE;LUSAKA;LUSAKA;Lusaka Central;Independence;;Urban;Health Centre;Private;Private;Permanent closure;Fixed;Open;;;;;
435;RENAI HEALTH CENTRE;LUSAKA;LUSAKA;3904;;50060243;RAILWAY HEALTH CENTRE;LUSAKA;LUSAKA;Lusaka Central;Kamwala;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;96464;;-15,411278;28,282975
441;CHINESE HOSPITAL;LUSAKA;LUSAKA;1608;JIffZZY0uxI;50060047;CHISOMO HOSPITAL;LUSAKA;LUSAKA;Kanyama;Kanyama;;Urban;1st Level Hospital;Private;Private;Functional;Fixed;Open;;;;-15,2516;28,1227
445;UNIVERSITY OF ZAMBIA CLINIC;LUSAKA;LUSAKA;4213;gsNGi4iJfrU;50060281;UNIVERSITY OF ZAMBIA CLINIC;LUSAKA;LUSAKA;Munali;Kalingalinga;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;;;-15,431438;28,30825
446;VICTORIA HOSPITAL;LUSAKA;LUSAKA;4231;N5t1ijPZksu;50060288;VICTORIA HOSPITAL;LUSAKA;LUSAKA;Mandevu;Mulungushi;;Urban;1st Level Hospital;Private;Private;Functional;Fixed;Open;;;;-15,386152;28,322457
448;BANK OF ZAMBIA CLINIC;LUSAKA;LUSAKA;3910;HheD1UqItSe;50060013;BANK OF ZAMBIA CLINIC;LUSAKA;LUSAKA;Lusaka Central;Independence;;Urban;General clinic;MOH;Private;Functional;Fixed;Restricted;;;;-12,971418;28,649748
451;LUSAKA DENTAL SURGERY;LUSAKA;LUSAKA;4280;;50060159;LUSAKA DENTAL SURGERY;LUSAKA;LUSAKA;Lusaka Central;Independence;;Urban;Dental clinic;Private;Private;Functional;Fixed;Open;;;;-15,4034772;28,3014156
451;LUSAKA DENTAL SURGERY;LUSAKA;LUSAKA;4266;rh0bTgFE6EB;50060127;KG DENTAL SURGERY;LUSAKA;LUSAKA;Lusaka Central;Independence;;Urban;Dental clinic;Private;Private;Functional;Fixed;Open;;;;-15,3869998;28,3181526
453;JUFLONA CLINIC;KAFUE;LUSAKA;1496;rGjVBQYhnGy;50040010; JUFLONA CLINIC;LUSAKA;KAFUE;Kafue;Mtanda;;Urban;Diagnostic centre;Private;Private;Functional;Fixed;Open;;;;-15,4625;28,1118
454;KANYAMA LEVEL 1 HOSPITAL;LUSAKA;LUSAKA;1591;ReQP7ysmeuk;50060136;KANYAMA FIRST LEVEL  HOSPITAL;LUSAKA;LUSAKA;Kanyama;Chinyika;;Urban;1st Level Hospital;MOH;Public;Functional;Fixed;Open;;;;-15,283;28,2513
459;YETA DISTRICT HOSPITAL;SESHEKE;WESTERN;1095;Eb2af0t6rQ3;90130014;YETA DISTRICT HOSPITAL;WESTERN;SESHEKE;Sesheke;Mulimambango;;Urban;1st Level Hospital;MOH;Public;Functional;Fixed;Open;;;;-17,2836;24,1745
463;SIKANZE POLICE HOSPITAL;LUSAKA;LUSAKA;1517;;50060255;SIKANZE HOSPITAL;LUSAKA;LUSAKA;Lusaka Central;Independence;;Urban;1st Level Hospital;Police Service;Public;Functional;Fixed;Open;;;;-15,42331;28,30319
466;ST. FRANCIS MISSION HOSPITAL;KATETE;EASTERN;1959;;30030033;ST. FRANCIS MISSION HOSPITAL;EASTERN;KATETE;Mkaika;Mphangwe;;Urban; 2nd Level Hospital;MOH;Public;Functional;Fixed;Open;;;;-14,06451;32,015472
469;CHIPATA LEVEL 1 HOSPITAL;LUSAKA;LUSAKA;1546;sy04jreTFc0;50060046;CHIPATA FIRST LEVEL HOSPITAL;LUSAKA;LUSAKA;Mandevu;Chaisa;;Urban;1st Level Hospital;MOH;Public;Functional;Fixed;Open;;;;-15,370545;28,294369
471;MPONGWE MISSION HOSPITAL;MPONGWE;COPPERBELT;2111;ySiPnUTYNps;20080026;MPONGWE MISSION HOSPITAL;COPPERBELT;MPONGWE;Mpongwe;Mpongwe Central;;Rural;1st Level Hospital;Faith Based ;Public;Functional;Fixed;Open;;;;-13,510842;28,156239
472;THOMPSON DISTRICT HOSPITAL;LUANSHYA;COPPERBELT;2226;QPwEQzmafKl;20050037; THOMSON DISTRICT HOSPITAL;COPPERBELT;LUANSHYA;Luanshya;Buteko;;Urban;1st Level Hospital;MOH;Public;Functional;Fixed;Open;;;;-13,139583;28,430339
479;KATONDWE MISSION HOSPITAL;LUANGWA;LUSAKA;1660;C1HkUY59RZY;50050008; KATONDWE MISSION HOSPITAL;LUSAKA;LUANGWA;Feira;Katondwe;;Rural;1st Level Hospital;Faith Based ;Public;Functional;Fixed;Open;;;;-15,144761;30,14503
480;MONZE MISSION HOSPITAL;MONZE;SOUTHERN;1289;fcFNTIOcmax;80080022; MONZE MISSION HOSPITAL;SOUTHERN;MONZE;Monze Central;Monze Urban;;Urban; 2nd Level Hospital;Faith Based ;Public;Functional;Fixed;Open;;;;-16,27446622;27,4817865
494;KAFUE GORGE HOSPITAL;CHIKANKATA;SOUTHERN;1404;fAd5i7RMcis;80010008;KAFUE GORGE HOSPITAL;SOUTHERN;CHIKANKATA;Chikankata;Namalundu;;Rural;1st Level Hospital;MOH;Public;Functional;Fixed;Open;;;;-15,8657558;28,4461423
497;NYIMBA DISTRICT HOSPITAL;NYIMBA;EASTERN;3447;fawFdYrVP5a;30060018;NYIMBA DISTRICT HOSPITAL;EASTERN;NYIMBA;Nyimba;Nyimba;;Urban;1st Level Hospital;MOH;Public;Functional;Fixed;Open;;;;-14,542537;30,831132
498;SIAVONGA DISTRICT HOSPITAL;SIAVONGA;SOUTHERN;3266;jsWZwsy1sTU;80110018;SIAVONGA DISTRICT HOSPITAL;SOUTHERN;SIAVONGA;Siavonga;Kariba;;Urban;1st Level Hospital;MOH;Public;Functional;Fixed;Open;;;;-16,3218;28,4233
499;CHITAMBO DISTRICT HOSPITAL;CHITAMBO;CENTRAL;2342;mSskBSbOvyq;10030003;CHITAMBO DISTRICT HOSPITAL;CENTRAL;CHITAMBO;Chitambo;Chitambo;;Rural;1st Level Hospital;MOH;Public;Functional;Fixed;Open;;;;-12,9153;30,6363
500;ST.PAUL MISSION HOSPITAL;NCHELENGE;LUAPULA;3859;;40100019;ST. PAULS MISSION HOSPITAL;LUAPULA;NCHELENGE;Nchelenge;Kashikishi;;Rural;1st Level Hospital;MOH;Public;Functional;Fixed;Open;;;;-9,306017;28,740398
505;MANSA GENERAL HOSPITAL;MANSA;LUAPULA;2748;kD1gL7iecw8;40060032;MANSA GENERAL HOSPITAL;LUAPULA;MANSA;Mansa Central;Chilyapa;;Urban; 2nd Level Hospital;MOH;Public;Functional;Fixed;Open;;;;-11,2029;28,8948
508;ROAN ANTELOPE GENERAL HOSPITAL;LUANSHYA;COPPERBELT;2228;WQIPLW3KaIZ;20050032; ROAN ANTELOPE REFERRAL HOSPITAL;COPPERBELT;LUANSHYA;Roan;Mpelembe;;Urban; 2nd Level Hospital;MOH;Public;Functional;Fixed;Open;;;;-13,13633;28,387226
509;MAINA SOKO MILITARY HOSPITAL;LUSAKA;LUSAKA;3915;;50060172;MAINA SOKO HOSPITAL;LUSAKA;LUSAKA;Lusaka Central;Lubwa;;Urban; 3rd Level Hospital;ZDF;Public;Functional;Fixed;Open;;;;;
514;NATUSEKO HEALTH CENTRE;KABWE;CENTRAL;1856;ZvXxG0xwlfC;10050045;NATUSEKO URBAN HEALTH CENTRE;CENTRAL;KABWE;Kabwe Central;Kaputula;;Urban;Health Centre;MOH;Public;Functional;Fixed;Open;;14250;;-14,4049;28,4602
515;TEBA CARE HOSPITAL;LUSAKA;LUSAKA;4228;azsQpQ3vhPe;50060272;TEBA CARE HOSPITAL;LUSAKA;LUSAKA;Mandevu;Mulungushi;;Urban;1st Level Hospital;Private;Private;Functional;Fixed;Open;;;;-15,385127;28,306188
515;TEBA CARE HOSPITAL;LUSAKA;LUSAKA;4225;hoSxAo5iWzK;50060324;MULTI CARE HOSPITAL;LUSAKA;LUSAKA;Kabwata;Kabwata;;Urban;1st Level Hospital;Private;Private;Functional;Fixed;Open;;;;-15,4436461;28,315525
515;TEBA CARE HOSPITAL;LUSAKA;LUSAKA;4484;;50060368;MAXCARE HOSPITAL;LUSAKA;LUSAKA;Lusaka Central;Kabulonga;;Urban;1st Level Hospital;Private;Public;Functional;Fixed;Open;;;;-15,45348764;28,34368576
